DatasetName,proportion,k,time_limit,distance,case,WCSS,WCSS_RAW,Silhouette,Silhouette_RAW
normalized,0.1,5,90,manhattan,Optimal with Warm Start,27.280909425412712,12592.705048585798,0.7726060478902946,0.7226416381316592
normalized,0.1,5,90,euclidean,Base,9.399917101425572,5805.7183835494325,0.8576618885180792,0.7970149337095729
normalized,0.1,5,90,euclidean,Optimal without Warm Start,7.118751579434166,5813.556384300664,0.6920254882675636,0.43571253837048507
normalized,0.1,5,90,euclidean,Optimal with Warm Start,7.118736891955581,5813.47149999425,0.6140596411618672,0.3696678977088571
normalized,0.1,5,180,manhattan,Base,50.352921271281375,12976.96527220848,0.8576618885180792,0.7970149337095729
normalized,0.1,5,180,manhattan,Optimal without Warm Start,27.527590396361628,12759.212069103105,0.7726060478902946,0.7226416381316592
normalized,0.1,5,180,manhattan,Optimal with Warm Start,27.280909425412712,12592.705048585798,0.7726060478902946,0.7226416381316592
normalized,0.1,5,180,euclidean,Base,9.399917101425572,5805.7183835494325,0.8576618885180792,0.7970149337095729
normalized,0.1,5,180,euclidean,Optimal without Warm Start,7.118751579434166,5813.556384300664,0.6920254882675636,0.43571253837048507
normalized,0.1,5,180,euclidean,Optimal with Warm Start,7.118736891955581,5813.47149999425,0.6140596411618672,0.3696678977088571
normalized,0.25,3,30,manhattan,Base,350.5760486867348,32871.58640828994,0.43901824447083854,0.5923104344228204
normalized,0.25,3,30,manhattan,Optimal without Warm Start,265.1609105115255,31759.061594588893,0.4224485135177733,0.3636175192502866
normalized,0.25,3,30,manhattan,Optimal with Warm Start,265.16091051142047,31759.0615945877,0.4224485135177733,0.3636175192502866
normalized,0.25,3,30,euclidean,Base,60.619038776790035,14440.66209434972,0.43901824447083854,0.5923104344228204
normalized,0.25,3,30,euclidean,Optimal without Warm Start,57.69610361160955,14464.927710512988,0.6317784409831232,0.7287353084848465
normalized,0.25,3,30,euclidean,Optimal with Warm Start,56.68430283736491,14470.33016637148,0.5273903310342326,0.606665319751959
normalized,0.25,3,90,manhattan,Base,350.5760486867348,32871.58640828994,0.43901824447083854,0.5923104344228204
normalized,0.25,3,90,manhattan,Optimal without Warm Start,265.1609105115255,31759.061594588893,0.4224485135177733,0.3636175192502866
normalized,0.25,3,90,manhattan,Optimal with Warm Start,265.16091051142047,31759.0615945877,0.4224485135177733,0.3636175192502866
normalized,0.25,3,90,euclidean,Base,60.619038776790035,14440.66209434972,0.43901824447083854,0.5923104344228204
normalized,0.25,3,90,euclidean,Optimal without Warm Start,56.68430319246949,14470.320702231198,0.5273903310342326,0.606665319751959
normalized,0.25,3,90,euclidean,Optimal with Warm Start,56.68430283736491,14470.33016637148,0.5273903310342326,0.606665319751959
normalized,0.25,3,180,manhattan,Base,350.5760486867348,32871.58640828994,0.43901824447083854,0.5923104344228204
normalized,0.25,3,180,manhattan,Optimal without Warm Start,265.1609105115255,31759.061594588893,0.4224485135177733,0.3636175192502866
normalized,0.25,3,180,manhattan,Optimal with Warm Start,265.16091051142047,31759.0615945877,0.4224485135177733,0.3636175192502866
normalized,0.25,3,180,euclidean,Base,60.619038776790035,14440.66209434972,0.43901824447083854,0.5923104344228204
normalized,0.25,3,180,euclidean,Optimal without Warm Start,56.6780925257016,14464.58037053057,0.5647385213605176,0.6520733577403709
normalized,0.25,3,180,euclidean,Optimal with Warm Start,56.66289333605012,14464.908022888469,0.48909842233026635,0.568536070748441
normalized,0.25,4,30,manhattan,Base,274.15157304382205,32730.603299643844,0.4737674350835209,0.5884199011422441
normalized,0.25,4,30,manhattan,Optimal without Warm Start,201.5612413687307,31368.784541691413,0.4002781063199709,0.3814842563014378
normalized,0.25,4,30,manhattan,Optimal with Warm Start,199.2504858429146,32161.39070617089,0.4737226744418862,0.4862377841584452
normalized,0.25,4,30,euclidean,Base,48.674664802659606,14388.376220134556,0.4737674350835209,0.5884199011422441
normalized,0.25,4,30,euclidean,Optimal without Warm Start,50.730230324436135,14435.591882452962,0.458706418308155,0.40449599809615505
normalized,0.25,4,30,euclidean,Optimal with Warm Start,48.04139293789605,14393.798400404965,0.5090534136682928,0.6278639749614611
normalized,0.25,4,90,manhattan,Base,274.15157304382205,32730.603299643844,0.4737674350835209,0.5884199011422441
normalized,0.25,4,90,manhattan,Optimal without Warm Start,201.5612413687307,31368.784541691413,0.4002781063199709,0.3814842563014378
normalized,0.25,4,90,manhattan,Optimal with Warm Start,199.2504858429146,32161.39070617089,0.4737226744418862,0.4862377841584452
normalized,0.25,4,90,euclidean,Base,48.674664802659606,14388.376220134556,0.4737674350835209,0.5884199011422441
normalized,0.25,4,90,euclidean,Optimal without Warm Start,49.873897689731294,14438.948334939554,0.4393658022986221,0.45477790554836844
normalized,0.25,4,90,euclidean,Optimal with Warm Start,48.04139293789605,14393.798400404965,0.5090534136682928,0.6278639749614611
normalized,0.25,4,180,manhattan,Base,274.15157304382205,32730.603299643844,0.4737674350835209,0.5884199011422441
normalized,0.25,4,180,manhattan,Optimal without Warm Start,201.5612413687307,31368.784541691413,0.4002781063199709,0.3814842563014378
normalized,0.25,4,180,manhattan,Optimal with Warm Start,199.2504858429146,32161.39070617089,0.4737226744418862,0.4862377841584452
normalized,0.25,4,180,euclidean,Base,48.674664802659606,14388.376220134556,0.4737674350835209,0.5884199011422441
normalized,0.25,4,180,euclidean,Optimal without Warm Start,47.93300561326723,14443.485096923125,0.5131217466307788,0.49489221109425385
normalized,0.25,4,180,euclidean,Optimal with Warm Start,48.04139293789605,14393.798400404998,0.5090534136682928,0.6278639749614611
normalized,0.25,5,30,manhattan,Base,251.43785187532342,32649.8527789802,0.5215318051807636,0.45992822572010816
normalized,0.25,5,30,manhattan,Optimal without Warm Start,165.46554317062603,32013.17991555904,0.4551839484658903,0.4277450319001319
normalized,0.25,5,30,manhattan,Optimal with Warm Start,170.6231916914439,31421.781766831187,0.3715539925464774,0.29633497051751934
normalized,0.25,5,30,euclidean,Base,39.26670973730121,14384.554274882046,0.5215318051807636,0.45992822572010816
normalized,0.25,5,30,euclidean,Optimal without Warm Start,43.92281885124054,14416.604163477821,0.5319254485706582,0.46324183625710325
normalized,0.25,5,30,euclidean,Optimal with Warm Start,39.26670973730121,14384.554274882046,0.5215318051807636,0.45992822572010816
normalized,0.25,5,90,manhattan,Base,251.43785187532342,32649.8527789802,0.5215318051807636,0.45992822572010816
normalized,0.25,5,90,manhattan,Optimal without Warm Start,165.46554317062603,32013.17991555904,0.4551839484658903,0.4277450319001319
normalized,0.25,5,90,manhattan,Optimal with Warm Start,165.46554317057135,32013.17991555825,0.4551839484658903,0.4277450319001319
normalized,0.25,5,90,euclidean,Base,39.26670973730121,14384.554274882046,0.5215318051807636,0.45992822572010816
normalized,0.25,5,90,euclidean,Optimal without Warm Start,41.12847684458154,14421.460173228212,0.5390112286079646,0.4883215531762526
normalized,0.25,5,90,euclidean,Optimal with Warm Start,38.291089472403804,14381.440845371382,0.5317053534887258,0.48077564187245697
normalized,0.25,5,180,manhattan,Base,251.43785187532342,32649.8527789802,0.5215318051807636,0.45992822572010816
normalized,0.25,5,180,manhattan,Optimal without Warm Start,165.46554317062603,32013.17991555904,0.4551839484658903,0.4277450319001319
normalized,0.25,5,180,manhattan,Optimal with Warm Start,165.46554317057135,32013.17991555825,0.4551839484658903,0.4277450319001319
normalized,0.25,5,180,euclidean,Base,39.26670973730121,14384.554274882046,0.5215318051807636,0.45992822572010816
normalized,0.25,5,180,euclidean,Optimal without Warm Start,39.02730338041772,14389.80415725235,0.4454156715909837,0.3986391929790367
normalized,0.25,5,180,euclidean,Optimal with Warm Start,38.291089472403804,14381.440845371382,0.5317053534887258,0.48077564187245697
normalized,0.75,3,30,manhattan,Base,1106.086134037725,106286.93099001341,0.6031932250613888,0.3970250819837393
normalized,0.75,3,30,manhattan,Optimal without Warm Start,986.8656627781232,105784.70140369415,0.6152649167266494,0.41475286974333014
normalized,0.75,3,30,manhattan,Optimal with Warm Start,986.5181857301127,105597.78530368824,0.6152649167266494,0.41475286974333014
normalized,0.75,3,30,euclidean,Base,201.25433520718448,47211.695629675225,0.6031932250613888,0.3970250819837393
normalized,0.75,3,30,euclidean,Optimal without Warm Start,281.64029094555485,47205.141283151796,0.5247631147295073,0.43007851087125404
normalized,0.75,3,30,euclidean,Optimal with Warm Start,201.25433520718448,47211.695629675225,0.6031932250613888,0.3970250819837393
normalized,0.75,3,90,manhattan,Base,1106.086134037725,106286.93099001341,0.6031932250613888,0.3970250819837393
normalized,0.75,3,90,manhattan,Optimal without Warm Start,986.8656627781232,105784.70140369415,0.6152649167266494,0.41475286974333014
normalized,0.75,3,90,manhattan,Optimal with Warm Start,986.5181857301127,105597.78530368824,0.6152649167266494,0.41475286974333014
normalized,0.75,3,90,euclidean,Base,201.25433520718448,47211.695629675225,0.6031932250613888,0.3970250819837393
normalized,0.75,3,90,euclidean,Optimal without Warm Start,254.47677475286548,47190.46064162531,0.6154556563050111,0.4822741883062691
normalized,0.75,3,90,euclidean,Optimal with Warm Start,201.25433520718448,47211.695629675225,0.6031932250613888,0.3970250819837393
normalized,0.75,3,180,manhattan,Base,1106.086134037725,106286.93099001341,0.6031932250613888,0.3970250819837393
normalized,0.75,3,180,manhattan,Optimal without Warm Start,986.8656627781232,105784.70140369415,0.6152649167266494,0.41475286974333014
normalized,0.75,3,180,manhattan,Optimal with Warm Start,986.5181857301127,105597.78530368824,0.6152649167266494,0.41475286974333014
normalized,0.75,3,180,euclidean,Base,201.25433520718448,47211.695629675225,0.6031932250613888,0.3970250819837393
normalized,0.75,3,180,euclidean,Optimal without Warm Start,254.3812322412247,47155.73978879357,0.6340246123439793,0.5066182600563991
normalized,0.75,3,180,euclidean,Optimal with Warm Start,201.25433520718448,47211.695629675225,0.6031932250613888,0.3970250819837393
normalized,0.75,4,30,manhattan,Base,1171.618836850524,107671.06497906975,0.517434758069489,0.33733701914269576
normalized,0.75,4,30,manhattan,Optimal without Warm Start,843.7266772408483,105832.32487589889,0.6254316539462443,0.5111447454927566
normalized,0.75,4,30,manhattan,Optimal with Warm Start,830.2406856152711,105210.98175276318,0.5879141589662067,0.43917845252751847
normalized,0.75,4,30,euclidean,Base,180.7080550912987,46966.61726041615,0.517434758069489,0.33733701914269576
normalized,0.75,4,30,euclidean,Optimal without Warm Start,364.32085104084,47329.75713632773,0.3403810195370749,0.32274559337288167
normalized,0.75,4,30,euclidean,Optimal with Warm Start,180.12745898781282,46986.54511431938,0.5003850887562739,0.3214508069291405
normalized,0.75,4,90,manhattan,Base,1171.618836850524,107671.06497906975,0.517434758069489,0.33733701914269576
normalized,0.75,4,90,manhattan,Optimal without Warm Start,843.7266762350888,105832.3255799419,0.6254316539462443,0.5111447454927566
normalized,0.75,4,90,manhattan,Optimal with Warm Start,830.2406856152711,105210.98175276318,0.5879141589662067,0.43917845252751847
normalized,0.75,4,90,euclidean,Base,180.7080550912987,46966.61726041615,0.517434758069489,0.33733701914269576
normalized,0.75,4,90,euclidean,Optimal without Warm Start,258.0002513629389,47144.22623573772,0.36318467165934504,0.36011134838215586
normalized,0.75,4,90,euclidean,Optimal with Warm Start,180.12745898781282,46986.54511431938,0.5003850887562739,0.3214508069291405
normalized,0.75,4,180,manhattan,Base,1171.618836850524,107671.06497906975,0.517434758069489,0.33733701914269576
normalized,0.75,4,180,manhattan,Optimal without Warm Start,843.7266762350888,105832.3255799419,0.6254316539462443,0.5111447454927566
normalized,0.75,4,180,manhattan,Optimal with Warm Start,830.2406856153135,105210.98175276426,0.5879141589662067,0.43917845252751847
normalized,0.75,4,180,euclidean,Base,180.7080550912987,46966.61726041615,0.517434758069489,0.33733701914269576
normalized,0.75,4,180,euclidean,Optimal without Warm Start,243.53732862784886,47035.860324769106,0.42043892086391516,0.397376716474582
normalized,0.75,4,180,euclidean,Optimal with Warm Start,180.12745898781282,46986.54511431938,0.5003850887562739,0.3214508069291405
normalized,0.75,5,30,manhattan,Base,883.8671874148878,105480.26643796368,0.45532044896485663,0.12888268882738993
normalized,0.75,5,30,manhattan,Optimal without Warm Start,688.0709259150592,104721.18970051917,0.49699381175279994,0.3612021440880053
normalized,0.75,5,30,manhattan,Optimal with Warm Start,791.8950348586593,105753.95528064034,0.4603147448699254,0.13228197336514685
normalized,0.75,5,30,euclidean,Base,163.4132455799399,46979.75651826502,0.45532044896485663,0.12888268882738993
normalized,0.75,5,30,euclidean,Optimal without Warm Start,357.6537086327735,47179.84969713231,0.30523413391715865,0.3121948987381798
normalized,0.75,5,30,euclidean,Optimal with Warm Start,163.4132455799399,46979.75651826502,0.45532044896485663,0.12888268882738993
normalized,0.75,5,90,manhattan,Base,883.8671874148878,105480.26643796368,0.45532044896485663,0.12888268882738993
normalized,0.75,5,90,manhattan,Optimal without Warm Start,683.2669352932915,105508.98961187714,0.499032096810864,0.3656681600751342
normalized,0.75,5,90,manhattan,Optimal with Warm Start,791.8950348586593,105753.95528064034,0.4603147448699254,0.13228197336514685
normalized,0.75,5,90,euclidean,Base,163.4132455799399,46979.75651826502,0.45532044896485663,0.12888268882738993
normalized,0.75,5,90,euclidean,Optimal without Warm Start,255.2711435483168,47005.90844599292,0.3005220566814775,0.2556210268511245
normalized,0.75,5,90,euclidean,Optimal with Warm Start,163.4132455799399,46979.75651826502,0.45532044896485663,0.12888268882738993
normalized,0.75,5,180,manhattan,Base,883.8671874148878,105480.26643796368,0.45532044896485663,0.12888268882738993
normalized,0.75,5,180,manhattan,Optimal without Warm Start,683.2669352932915,105508.98961187714,0.499032096810864,0.3656681600751342
normalized,0.75,5,180,manhattan,Optimal with Warm Start,791.8950348586593,105753.95528064034,0.4603147448699254,0.13228197336514685
normalized,0.75,5,180,euclidean,Base,163.4132455799399,46979.75651826502,0.45532044896485663,0.12888268882738993
normalized,0.75,5,180,euclidean,Optimal without Warm Start,250.77485055974518,47048.961787557695,0.3419633822081398,0.27911512053749715
normalized,0.75,5,180,euclidean,Optimal with Warm Start,163.4132455799399,46979.75651826502,0.45532044896485663,0.12888268882738993
scaled,0.1,3,30,manhattan,Base,4.934018415720746,11568.6044850926,0.84411452747838,0.49792454851221724
scaled,0.1,3,30,manhattan,Optimal without Warm Start,4.891808405636715,11607.827985847682,0.8347518129458866,0.44541968467041676
scaled,0.1,3,30,manhattan,Optimal with Warm Start,5.226549604384967,11573.699541129432,0.8347518129458866,0.44541968467041676
scaled,0.1,3,30,euclidean,Base,1.222348596691266,5591.465646639674,0.84411452747838,0.49792454851221724
scaled,0.1,3,30,euclidean,Optimal without Warm Start,1.2223486027286796,5591.465685984065,0.84411452747838,0.49792454851221724
scaled,0.1,3,30,euclidean,Optimal with Warm Start,1.222348596691266,5591.465646639674,0.84411452747838,0.49792454851221724
scaled,0.1,3,90,manhattan,Base,4.934018415720746,11568.6044850926,0.84411452747838,0.49792454851221724
scaled,0.1,3,90,manhattan,Optimal without Warm Start,4.891808405636715,11607.827985847682,0.8347518129458866,0.44541968467041676
scaled,0.1,3,90,manhattan,Optimal with Warm Start,5.226549604384967,11573.699541129432,0.8347518129458866,0.44541968467041676
scaled,0.1,3,90,euclidean,Base,1.222348596691266,5591.465646639674,0.84411452747838,0.49792454851221724
scaled,0.1,3,90,euclidean,Optimal without Warm Start,1.2223486027286796,5591.465685984065,0.84411452747838,0.49792454851221724
scaled,0.1,3,90,euclidean,Optimal with Warm Start,1.222348596691266,5591.465646639674,0.84411452747838,0.49792454851221724
scaled,0.1,3,180,manhattan,Base,4.934018415720746,11568.6044850926,0.84411452747838,0.49792454851221724
scaled,0.1,3,180,manhattan,Optimal without Warm Start,4.891808405636715,11607.827985847682,0.8347518129458866,0.44541968467041676
scaled,0.1,3,180,manhattan,Optimal with Warm Start,5.226549604384967,11573.699541129432,0.8347518129458866,0.44541968467041676
scaled,0.1,3,180,euclidean,Base,1.222348596691266,5591.465646639674,0.84411452747838,0.49792454851221724
scaled,0.1,3,180,euclidean,Optimal without Warm Start,1.2223486027286796,5591.465685984065,0.84411452747838,0.49792454851221724
scaled,0.1,3,180,euclidean,Optimal with Warm Start,1.222348596691266,5591.465646639674,0.84411452747838,0.49792454851221724
scaled,0.1,4,30,manhattan,Base,4.443341108436233,11553.33177123408,0.7633657010078927,0.6003872554999999
scaled,0.1,4,30,manhattan,Optimal without Warm Start,2.855397543768967,11568.501149164658,0.7968356441924779,0.13729796399626157
scaled,0.1,4,30,manhattan,Optimal with Warm Start,3.0899526644930893,11488.053618924834,0.7968356441924779,0.13729796399626157
scaled,0.1,4,30,euclidean,Base,1.0716394238200058,5586.0398614594,0.7633657010078927,0.6003872554999999
scaled,0.1,4,30,euclidean,Optimal without Warm Start,0.8001584251370003,5578.1097039031065,0.7968356441924779,0.13729796399626157
scaled,0.1,4,30,euclidean,Optimal with Warm Start,0.8001730879787305,5578.02400146145,0.7968356441924779,0.13729796399626157
scaled,0.1,4,90,manhattan,Base,4.443341108436233,11553.33177123408,0.7633657010078927,0.6003872554999999
scaled,0.1,4,90,manhattan,Optimal without Warm Start,2.855397543768967,11568.501149164658,0.7968356441924779,0.13729796399626157
scaled,0.1,4,90,manhattan,Optimal with Warm Start,3.0899526644930893,11488.053618924834,0.7968356441924779,0.13729796399626157
scaled,0.1,4,90,euclidean,Base,1.0716394238200058,5586.0398614594,0.7633657010078927,0.6003872554999999
scaled,0.1,4,90,euclidean,Optimal without Warm Start,0.8001584251370003,5578.1097039031065,0.7968356441924779,0.13729796399626157
scaled,0.1,4,90,euclidean,Optimal with Warm Start,0.8001730879787305,5578.02400146145,0.7968356441924779,0.13729796399626157
scaled,0.1,4,180,manhattan,Base,4.443341108436233,11553.33177123408,0.7633657010078927,0.6003872554999999
scaled,0.1,4,180,manhattan,Optimal without Warm Start,2.855397543768967,11568.501149164658,0.7968356441924779,0.13729796399626157
scaled,0.1,4,180,manhattan,Optimal with Warm Start,3.0899526644930893,11488.053618924834,0.7968356441924779,0.13729796399626157
scaled,0.1,4,180,euclidean,Base,1.0716394238200058,5586.0398614594,0.7633657010078927,0.6003872554999999
scaled,0.1,4,180,euclidean,Optimal without Warm Start,0.8001584251370003,5578.1097039031065,0.7968356441924779,0.13729796399626157
scaled,0.1,4,180,euclidean,Optimal with Warm Start,0.8001730879787305,5578.02400146145,0.7968356441924779,0.13729796399626157
scaled,0.1,5,30,manhattan,Base,3.2062270804773454,11519.597451769612,0.6995735815472953,0.4122343952198066
scaled,0.1,5,30,manhattan,Optimal without Warm Start,2.147403303352596,11474.002718326308,0.8207059782070866,0.7062533157841643
scaled,0.1,5,30,manhattan,Optimal with Warm Start,1.945166170954269,11498.917217136717,0.8207059782070866,0.7062533157841643
scaled,0.1,5,30,euclidean,Base,0.7699390909593785,5575.883027813079,0.6995735815472953,0.4122343952198066
scaled,0.1,5,30,euclidean,Optimal without Warm Start,0.4984411480347483,5567.877683556143,0.7752036305502029,0.2865330237303046
scaled,0.1,5,30,euclidean,Optimal with Warm Start,0.498471636617953,5567.87055717587,0.8389957500108004,0.34619129808439
scaled,0.1,5,90,manhattan,Base,3.2062270804773454,11519.597451769612,0.6995735815472953,0.4122343952198066
scaled,0.1,5,90,manhattan,Optimal without Warm Start,2.147403303352596,11474.002718326308,0.8207059782070866,0.7062533157841643
scaled,0.1,5,90,manhattan,Optimal with Warm Start,1.945166170954269,11498.917217136717,0.8207059782070866,0.7062533157841643
scaled,0.1,5,90,euclidean,Base,0.7699390909593785,5575.883027813079,0.6995735815472953,0.4122343952198066
scaled,0.1,5,90,euclidean,Optimal without Warm Start,0.4984411480347483,5567.877683556143,0.7752036305502029,0.2865330237303046
scaled,0.1,5,90,euclidean,Optimal with Warm Start,0.498471636617953,5567.87055717587,0.8389957500108004,0.34619129808439
scaled,0.1,5,180,manhattan,Base,3.2062270804773454,11519.597451769612,0.6995735815472953,0.4122343952198066
scaled,0.1,5,180,manhattan,Optimal without Warm Start,2.147403303352596,11474.002718326308,0.8207059782070866,0.7062533157841643
scaled,0.1,5,180,manhattan,Optimal with Warm Start,1.945166170954269,11498.917217136717,0.8207059782070866,0.7062533157841643
scaled,0.1,5,180,euclidean,Base,0.7699390909593785,5575.883027813079,0.6995735815472953,0.4122343952198066
scaled,0.1,5,180,euclidean,Optimal without Warm Start,0.4984411480347483,5567.877683556143,0.7752036305502029,0.2865330237303046
scaled,0.1,5,180,euclidean,Optimal with Warm Start,0.498471636617953,5567.87055717587,0.8389957500108004,0.34619129808439
scaled,0.25,3,30,manhattan,Base,18.780141781673436,27054.745065083258,0.7750661560411152,0.4082393349766539
scaled,0.25,3,30,manhattan,Optimal without Warm Start,18.77721154779763,26984.58098997051,0.7296670200695481,0.31851661008501714
scaled,0.25,3,30,manhattan,Optimal with Warm Start,18.77721154779763,26984.58098997051,0.7296670200695481,0.31851661008501714
scaled,0.25,3,30,euclidean,Base,4.618493119904835,13865.66114640331,0.7750661560411152,0.4082393349766539
scaled,0.25,3,30,euclidean,Optimal without Warm Start,4.6186621591313894,13865.257216979116,0.7750661560411152,0.4082393349766539
scaled,0.25,3,30,euclidean,Optimal with Warm Start,4.618493119904835,13865.66114640331,0.7750661560411152,0.4082393349766539
scaled,0.25,3,90,manhattan,Base,18.780141781673436,27054.745065083258,0.7750661560411152,0.4082393349766539
scaled,0.25,3,90,manhattan,Optimal without Warm Start,18.77721154779763,26984.58098997051,0.7296670200695481,0.31851661008501714
scaled,0.25,3,90,manhattan,Optimal with Warm Start,18.77721154779763,26984.58098997051,0.7296670200695481,0.31851661008501714
scaled,0.25,3,90,euclidean,Base,4.618493119904835,13865.66114640331,0.7750661560411152,0.4082393349766539
scaled,0.25,3,90,euclidean,Optimal without Warm Start,4.6186621591313894,13865.257216979116,0.7750661560411152,0.4082393349766539
scaled,0.25,3,90,euclidean,Optimal with Warm Start,4.618493119904835,13865.66114640331,0.7750661560411152,0.4082393349766539
scaled,0.25,3,180,manhattan,Base,18.780141781673436,27054.745065083258,0.7750661560411152,0.4082393349766539
scaled,0.25,3,180,manhattan,Optimal without Warm Start,18.77721154779763,26984.58098997051,0.7296670200695481,0.31851661008501714
scaled,0.25,3,180,manhattan,Optimal with Warm Start,18.77721154779763,26984.58098997051,0.7296670200695481,0.31851661008501714
scaled,0.25,3,180,euclidean,Base,4.618493119904835,13865.66114640331,0.7750661560411152,0.4082393349766539
scaled,0.25,3,180,euclidean,Optimal without Warm Start,4.6186621591313894,13865.257216979116,0.7750661560411152,0.4082393349766539
scaled,0.25,3,180,euclidean,Optimal with Warm Start,4.618493119904835,13865.66114640331,0.7750661560411152,0.4082393349766539
