DatasetName,proportion,k,time_limit,distance,case,WCSS,WCSS_RAW,Silhouette,Silhouette_RAW
scaled,0.25,5,30,manhattan,Base,18.75023187,26924.64584,0.618801151,0.470860569
scaled,0.25,5,30,manhattan,Optimal without Warm Start,16.82797419,27225.93693,0.625530914,0.368189314
scaled,0.25,5,30,manhattan,Optimal with Warm Start,16.82797419,27225.93693,0.518127016,0.101900112
scaled,0.25,5,30,euclidean,Base,4.880448251,13817.55659,0.618801151,0.470860569
scaled,0.25,5,30,euclidean,Optimal without Warm Start,4.369837228,13791.48019,0.504668261,0.10393518
scaled,0.25,5,30,euclidean,Optimal with Warm Start,4.30325912,13843.62535,0.51095064,0.068102081
scaled,0.25,5,90,manhattan,Base,18.75023187,26924.64584,0.618801151,0.470860569
scaled,0.25,5,90,manhattan,Optimal without Warm Start,16.82797419,27225.93693,0.625530914,0.368189314
scaled,0.25,5,90,manhattan,Optimal with Warm Start,16.82797419,27225.93693,0.518127016,0.101900112
scaled,0.25,5,90,euclidean,Base,4.880448251,13817.55659,0.618801151,0.470860569
scaled,0.25,5,90,euclidean,Optimal without Warm Start,4.303259108,13843.62535,0.54869386,0.089021677
scaled,0.25,5,90,euclidean,Optimal with Warm Start,4.30325912,13843.62535,0.51095064,0.068102081
scaled,0.25,5,180,manhattan,Base,18.75023187,26924.64584,0.618801151,0.470860569
scaled,0.25,5,180,manhattan,Optimal without Warm Start,16.82797419,27225.93693,0.625530914,0.368189314
scaled,0.25,5,180,manhattan,Optimal with Warm Start,16.82797419,27225.93693,0.518127016,0.101900112
scaled,0.25,5,180,euclidean,Base,4.880448251,13817.55659,0.618801151,0.470860569
scaled,0.25,5,180,euclidean,Optimal without Warm Start,4.30325912,13843.62535,0.54869386,0.089021677
scaled,0.25,5,180,euclidean,Optimal with Warm Start,4.30325912,13843.62535,0.51095064,0.068102081
scaled,0.75,3,30,manhattan,Base,242.5190903,95266.66765,0.705850159,0.340880492
scaled,0.75,3,30,manhattan,Optimal without Warm Start,242.5190903,95266.66765,0.744618796,0.397025082
scaled,0.75,3,30,manhattan,Optimal with Warm Start,242.5190903,95266.66765,0.774756226,0.471512952
scaled,0.75,3,30,euclidean,Base,65.06639456,45223.37138,0.705850159,0.340880492
scaled,0.75,3,30,euclidean,Optimal without Warm Start,65.06639456,45223.37138,0.744618796,0.397025082
scaled,0.75,3,30,euclidean,Optimal with Warm Start,65.06639462,45223.37135,0.705850159,0.340880492
scaled,0.75,3,90,manhattan,Base,242.5190903,95266.66765,0.705850159,0.340880492
