DatasetName,proportion,k,time_limit,distance,case,WCSS,WCSS_RAW,Silhouette,Silhouette_RAW
scaled,0.25,3,180,euclidean,Optimal without Warm Start,134.93238606399797,132206.0238859444,0.7060256100766621,0.40559291429797745
scaled,0.25,3,180,euclidean,Optimal with Warm Start,103.0722663746208,131726.49702855985,0.6982876896672153,0.48860001578852336
scaled,0.25,4,30,manhattan,Base,545.1284525985034,158713.9931070094,0.5778222115550441,0.13338813326865515
scaled,0.25,4,30,manhattan,Optimal without Warm Start,3739.046003026431,173579.85365098977,0.445077507594518,0.21670085797279864
scaled,0.25,4,30,manhattan,Optimal with Warm Start,536.8621897484106,158632.4858741647,0.6533813965963805,0.4520265564172273
scaled,0.25,4,30,euclidean,Base,89.4152140818189,131672.70857799737,0.5778222115550441,0.13338813326865515
scaled,0.25,4,30,euclidean,Optimal without Warm Start,409.7516732912713,133158.0916243351,-0.08322007905539507,-0.09698255599727121
scaled,0.25,4,30,euclidean,Optimal with Warm Start,87.89334846623834,131845.65307762165,0.6533813965963805,0.4520265564172273
scaled,0.25,4,90,manhattan,Base,545.1284525985034,158713.9931070094,0.5778222115550441,0.13338813326865515
scaled,0.25,4,90,manhattan,Optimal without Warm Start,1257.3852430815002,164936.15011000106,0.4783931976767957,0.2364877119447741
scaled,0.25,4,90,manhattan,Optimal with Warm Start,536.8621897484106,158632.4858741647,0.6533813965963805,0.4520265564172273
scaled,0.25,4,90,euclidean,Base,89.4152140818189,131672.70857799737,0.5778222115550441,0.13338813326865515
scaled,0.25,4,90,euclidean,Optimal without Warm Start,355.0933738411147,131930.0830840767,0.052386133017337654,0.017048191318896004
scaled,0.25,4,90,euclidean,Optimal with Warm Start,87.89334846623834,131845.65307762165,0.6533813965963805,0.4520265564172273
scaled,0.25,4,180,manhattan,Base,545.1284525985034,158713.9931070094,0.5778222115550441,0.13338813326865515
scaled,0.25,4,180,manhattan,Optimal without Warm Start,624.5777586703632,159562.73960626102,0.4180484456763722,0.04262079228001864
scaled,0.25,4,180,manhattan,Optimal with Warm Start,479.0713159020749,158575.563761939,0.5442115966610385,0.4161066587200675
scaled,0.25,4,180,euclidean,Base,89.4152140818189,131672.70857799737,0.5778222115550441,0.13338813326865515
scaled,0.25,4,180,euclidean,Optimal without Warm Start,353.41481919343187,131918.90983877113,0.06315220123380784,0.018753987795534246
scaled,0.25,4,180,euclidean,Optimal with Warm Start,87.89334846623834,131845.65307762165,0.6533813965963805,0.4520265564172273
scaled,0.25,5,30,manhattan,Base,305.5784999200719,157313.34510945677,0.539706848242559,0.16990017135178126
scaled,0.25,5,30,manhattan,Optimal without Warm Start,3425.01218783217,172137.79926932813,0.3314983634465675,0.10516600750863014
scaled,0.25,5,30,manhattan,Optimal with Warm Start,510.20320450667214,157852.23879674784,0.6132505953913792,0.4050803703676489
scaled,0.25,5,30,euclidean,Base,55.04841953786337,131426.15645751203,0.539706848242559,0.16990017135178126
scaled,0.25,5,30,euclidean,Optimal without Warm Start,649.4775536189545,134641.61740676148,0.1934822793311437,0.16300313995558205
scaled,0.25,5,30,euclidean,Optimal with Warm Start,83.49368019503171,131604.48266912028,0.6132505953913792,0.4050803703676489
scaled,0.25,5,90,manhattan,Base,305.5784999200719,157313.34510945677,0.539706848242559,0.16990017135178126
scaled,0.25,5,90,manhattan,Optimal without Warm Start,1341.9929963661168,166446.31477909873,0.3204611204098897,0.07353837988968558
scaled,0.25,5,90,manhattan,Optimal with Warm Start,506.03638900017575,157847.64310148914,0.6121029702017452,0.40496080127228423
scaled,0.25,5,90,euclidean,Base,55.04841953786337,131426.15645751203,0.539706848242559,0.16990017135178126
scaled,0.25,5,90,euclidean,Optimal without Warm Start,410.40485779424773,133400.70037290943,0.4917631593377408,0.3754052266549501
scaled,0.25,5,90,euclidean,Optimal with Warm Start,83.49368019503171,131604.48266912028,0.6132505953913792,0.4050803703676489
scaled,0.25,5,180,manhattan,Base,305.5784999200719,157313.34510945677,0.539706848242559,0.16990017135178126
scaled,0.25,5,180,manhattan,Optimal without Warm Start,680.2925354382629,159128.87688195397,0.4792676843983768,0.12730808141346048
scaled,0.25,5,180,manhattan,Optimal with Warm Start,447.0457004802846,157986.94642169037,0.5038824820433907,0.3509387445693366
scaled,0.25,5,180,euclidean,Base,55.04841953786337,131426.15645751203,0.539706848242559,0.16990017135178126
scaled,0.25,5,180,euclidean,Optimal without Warm Start,410.40485779424773,133400.70037290943,0.4917631593377408,0.3754052266549501
scaled,0.25,5,180,euclidean,Optimal with Warm Start,83.49368019503171,131604.48266912028,0.6132505953913792,0.4050803703676489
scaled,0.75,3,30,manhattan,Base,1778.9316606196114,402333.8224015695,0.6904603627124793,0.3349408752090778
scaled,0.75,3,30,manhattan,Optimal without Warm Start,17265.88636625738,476169.54529264645,0.14960827272869748,-0.18808616148084598
scaled,0.75,3,30,manhattan,Optimal with Warm Start,1778.9316606196114,402333.82240156946,0.6884557314410352,0.39232375769369626
scaled,0.75,3,30,euclidean,Base,292.3463607946662,322441.6844404712,0.6904603627124793,0.3349408752090778
scaled,0.75,3,30,euclidean,Optimal without Warm Start,-15095.0,-15095.0,-15095.0,-15095.0
scaled,0.75,3,30,euclidean,Optimal with Warm Start,292.3463607946662,322441.6844404712,0.6884557314410352,0.39232375769369626
scaled,0.75,3,90,manhattan,Base,1778.9316606196114,402333.8224015695,0.6904603627124793,0.3349408752090778
scaled,0.75,3,90,manhattan,Optimal without Warm Start,16132.59547065471,460770.3606653549,0.6699237038234425,0.47619913262501035
scaled,0.75,3,90,manhattan,Optimal with Warm Start,1778.9316606196114,402333.82240156946,0.6884557314410352,0.39232375769369626
scaled,0.75,3,90,euclidean,Base,292.3463607946662,322441.6844404712,0.6904603627124793,0.3349408752090778
scaled,0.75,3,90,euclidean,Optimal without Warm Start,1648.604206265505,328793.63229192945,0.1338519470311199,0.2064109845441028
scaled,0.75,3,90,euclidean,Optimal with Warm Start,292.3463607946662,322441.6844404712,0.6884557314410352,0.39232375769369626
scaled,0.75,3,180,manhattan,Base,1778.9316606196114,402333.8224015695,0.6904603627124793,0.3349408752090778
scaled,0.75,3,180,manhattan,Optimal without Warm Start,16132.59547065471,460770.3606653549,0.6699237038234425,0.47619913262501035
scaled,0.75,3,180,manhattan,Optimal with Warm Start,1778.9316606196114,402333.82240156946,0.6884557314410352,0.39232375769369626
scaled,0.75,3,180,euclidean,Base,292.3463607946662,322441.6844404712,0.6904603627124793,0.3349408752090778
scaled,0.75,3,180,euclidean,Optimal without Warm Start,1648.604206265505,328793.63229192945,0.1338519470311199,0.2064109845441028
scaled,0.75,3,180,euclidean,Optimal with Warm Start,292.3463607946662,322441.6844404712,0.6884557314410352,0.39232375769369626
scaled,0.75,4,30,manhattan,Base,1208.9863523723695,399164.87949816906,0.6324580546792083,0.3282785115396803
scaled,0.75,4,30,manhattan,Optimal without Warm Start,5106.20232341664,419465.5328941471,0.40717671708940173,0.13618060091989356
scaled,0.75,4,30,manhattan,Optimal with Warm Start,1208.9863523723695,399164.879498169,0.6309341786457765,0.3605305133873727
scaled,0.75,4,30,euclidean,Base,207.02875994987798,322123.0058668544,0.6324580546792083,0.3282785115396803
scaled,0.75,4,30,euclidean,Optimal without Warm Start,-15095.0,-15095.0,-15095.0,-15095.0
scaled,0.75,4,30,euclidean,Optimal with Warm Start,207.02875994987798,322123.0058668544,0.6309341786457765,0.3605305133873727
scaled,0.75,4,90,manhattan,Base,1208.9863523723695,399164.87949816906,0.6324580546792083,0.3282785115396803
scaled,0.75,4,90,manhattan,Optimal without Warm Start,4822.482644573544,417746.6262618099,0.4482883274750943,0.1727241470247137
scaled,0.75,4,90,manhattan,Optimal with Warm Start,1208.9863523723695,399164.879498169,0.6309341786457765,0.3605305133873727
scaled,0.75,4,90,euclidean,Base,207.02875994987798,322123.0058668544,0.6324580546792083,0.3282785115396803
scaled,0.75,4,90,euclidean,Optimal without Warm Start,5441.901771808753,326018.0264945242,0.1620673386922057,-0.019401748549686012
scaled,0.75,4,90,euclidean,Optimal with Warm Start,207.02875994987798,322123.0058668544,0.6309341786457765,0.3605305133873727
scaled,0.75,4,180,manhattan,Base,1208.9863523723695,399164.87949816906,0.6324580546792083,0.3282785115396803
scaled,0.75,4,180,manhattan,Optimal without Warm Start,4822.482644573544,417746.6262618099,0.4482883274750943,0.1727241470247137
scaled,0.75,4,180,manhattan,Optimal with Warm Start,1208.9863523723695,399164.879498169,0.6309341786457765,0.3605305133873727
scaled,0.75,4,180,euclidean,Base,207.02875994987798,322123.0058668544,0.6324580546792083,0.3282785115396803
scaled,0.75,4,180,euclidean,Optimal without Warm Start,2204.007281559319,332660.0978371867,0.1587553984609523,0.05167293604561018
scaled,0.75,4,180,euclidean,Optimal with Warm Start,207.02875994987798,322123.0058668544,0.6309341786457765,0.3605305133873727
scaled,0.75,5,30,manhattan,Base,1025.1215507360967,397796.3049533054,0.6213075668936247,0.313021482589702
scaled,0.75,5,30,manhattan,Optimal without Warm Start,4002.5149111973806,419083.9564818963,0.2905794400687361,-0.17799045931380844
scaled,0.75,5,30,manhattan,Optimal with Warm Start,1022.7716738686504,397415.90562766034,0.6204885287459202,0.3255311099203494
scaled,0.75,5,30,euclidean,Base,179.08885179295257,322455.15403935994,0.6213075668936247,0.313021482589702
scaled,0.75,5,30,euclidean,Optimal without Warm Start,-15095.0,-15095.0,-15095.0,-15095.0
scaled,0.75,5,30,euclidean,Optimal with Warm Start,178.6391742968229,322378.20926453423,0.6204885287459202,0.3255311099203494
scaled,0.75,5,90,manhattan,Base,1025.1215507360967,397796.3049533054,0.6213075668936247,0.313021482589702
scaled,0.75,5,90,manhattan,Optimal without Warm Start,4002.5149111973806,419083.9564818963,0.2905794400687361,-0.17799045931380844
scaled,0.75,5,90,manhattan,Optimal with Warm Start,1022.7716738686504,397415.90562766034,0.6204885287459202,0.3255311099203494
scaled,0.75,5,90,euclidean,Base,179.08885179295257,322455.15403935994,0.6213075668936247,0.313021482589702
scaled,0.75,5,90,euclidean,Optimal without Warm Start,3607.2801015059176,324124.3445190119,0.046920553573930955,0.028117145411550505
scaled,0.75,5,90,euclidean,Optimal with Warm Start,178.6391742968229,322378.20926453423,0.6204885287459202,0.3255311099203494
scaled,0.75,5,180,manhattan,Base,1025.1215507360967,397796.3049533054,0.6213075668936247,0.313021482589702
scaled,0.75,5,180,manhattan,Optimal without Warm Start,3986.094512222762,419006.04779409186,0.36237194499109543,-0.002942459885669109
scaled,0.75,5,180,manhattan,Optimal with Warm Start,1022.7716738686504,397415.90562766034,0.6204885287459202,0.3255311099203494
scaled,0.75,5,180,euclidean,Base,179.08885179295257,322455.15403935994,0.6213075668936247,0.313021482589702
scaled,0.75,5,180,euclidean,Optimal without Warm Start,2294.1602363309626,325740.93760730437,0.04758413678771948,0.04610106805789988
scaled,0.75,5,180,euclidean,Optimal with Warm Start,178.6391742968229,322378.20926453423,0.6204885287459202,0.3255311099203494
